Time: 3.16[s], x=14.17654[m], y=4.31001[m], yaw=0.49616[rad], v=4.69980[m/s], steer=0.06652[rad], accel=0.24823[m/s^2]
Time: 3.20[s], x=14.34187[m], y=4.39950[m], yaw=0.50117[rad], v=4.70973[m/s], steer=0.06687[rad], accel=0.25538[m/s^2]
Time: 3.24[s], x=14.50709[m], y=4.49001[m], yaw=0.50622[rad], v=4.71994[m/s], steer=0.06717[rad], accel=0.26229[m/s^2]
Time: 3.28[s], x=14.67221[m], y=4.58155[m], yaw=0.51130[rad], v=4.73043[m/s], steer=0.06736[rad], accel=0.26897[m/s^2]
Time: 3.32[s], x=14.83723[m], y=4.67414[m], yaw=0.51640[rad], v=4.74119[m/s], steer=0.06744[rad], accel=0.27539[m/s^2]
Time: 3.36[s], x=15.00214[m], y=4.76778[m], yaw=0.52153[rad], v=4.75221[m/s], steer=0.06749[rad], accel=0.28156[m/s^2]
Time: 3.40[s], x=15.16696[m], y=4.86248[m], yaw=0.52667[rad], v=4.76347[m/s], steer=0.06757[rad], accel=0.28747[m/s^2]
Time: 3.44[s], x=15.33168[m], y=4.95826[m], yaw=0.53182[rad], v=4.77497[m/s], steer=0.06774[rad], accel=0.29312[m/s^2]
Time: 3.48[s], x=15.49630[m], y=5.05511[m], yaw=0.53701[rad], v=4.78670[m/s], steer=0.06799[rad], accel=0.29852[m/s^2]
Time: 3.52[s], x=15.66082[m], y=5.15306[m], yaw=0.54222[rad], v=4.79864[m/s], steer=0.06826[rad], accel=0.30367[m/s^2]
Time: 3.56[s], x=15.82523[m], y=5.25211[m], yaw=0.54747[rad], v=4.81078[m/s], steer=0.06850[rad], accel=0.30857[m/s^2]
Time: 3.60[s], x=15.98954[m], y=5.35228[m], yaw=0.55275[rad], v=4.82313[m/s], steer=0.06869[rad], accel=0.31322[m/s^2]
Time: 3.64[s], x=16.15373[m], y=5.45357[m], yaw=0.55806[rad], v=4.83566[m/s], steer=0.06874[rad], accel=0.31767[m/s^2]
Time: 3.68[s], x=16.31781[m], y=5.55600[m], yaw=0.56339[rad], v=4.84836[m/s], steer=0.06880[rad], accel=0.32185[m/s^2]
Time: 3.72[s], x=16.48177[m], y=5.65957[m], yaw=0.56873[rad], v=4.86124[m/s], steer=0.06895[rad], accel=0.32573[m/s^2]
Time: 3.76[s], x=16.64561[m], y=5.76429[m], yaw=0.57410[rad], v=4.87427[m/s], steer=0.06909[rad], accel=0.32928[m/s^2]
Time: 3.80[s], x=16.80933[m], y=5.87018[m], yaw=0.57950[rad], v=4.88744[m/s], steer=0.06928[rad], accel=0.33263[m/s^2]
Time: 3.84[s], x=16.97291[m], y=5.97723[m], yaw=0.58493[rad], v=4.90074[m/s], steer=0.06955[rad], accel=0.33579[m/s^2]
Time: 3.88[s], x=17.13635[m], y=6.08547[m], yaw=0.59039[rad], v=4.91417[m/s], steer=0.06978[rad], accel=0.33867[m/s^2]
Time: 3.92[s], x=17.29964[m], y=6.19489[m], yaw=0.59589[rad], v=4.92772[m/s], steer=0.07004[rad], accel=0.34136[m/s^2]
Time: 3.96[s], x=17.46278[m], y=6.30552[m], yaw=0.60142[rad], v=4.94137[m/s], steer=0.07031[rad], accel=0.34378[m/s^2]
Time: 4.00[s], x=17.62575[m], y=6.41736[m], yaw=0.60698[rad], v=4.95513[m/s], steer=0.07052[rad], accel=0.34597[m/s^2]
Time: 4.04[s], x=17.78855[m], y=6.53041[m], yaw=0.61258[rad], v=4.96896[m/s], steer=0.07058[rad], accel=0.34796[m/s^2]
Time: 4.08[s], x=17.95117[m], y=6.64469[m], yaw=0.61821[rad], v=4.98288[m/s], steer=0.07072[rad], accel=0.34970[m/s^2]
Time: 4.12[s], x=18.11359[m], y=6.76021[m], yaw=0.62385[rad], v=4.99687[m/s], steer=0.07083[rad], accel=0.35130[m/s^2]
Time: 4.16[s], x=18.27582[m], y=6.87697[m], yaw=0.62953[rad], v=5.01092[m/s], steer=0.07108[rad], accel=0.35263[m/s^2]
Time: 4.20[s], x=18.43783[m], y=6.99498[m], yaw=0.63523[rad], v=5.02503[m/s], steer=0.07137[rad], accel=0.35378[m/s^2]
Time: 4.24[s], x=18.59962[m], y=7.11425[m], yaw=0.64098[rad], v=5.03918[m/s], steer=0.07164[rad], accel=0.35467[m/s^2]
Time: 4.28[s], x=18.76118[m], y=7.23478[m], yaw=0.64677[rad], v=5.05337[m/s], steer=0.07174[rad], accel=0.35535[m/s^2]
Time: 4.32[s], x=18.92249[m], y=7.35659[m], yaw=0.65258[rad], v=5.06758[m/s], steer=0.07181[rad], accel=0.35578[m/s^2]
Time: 4.36[s], x=19.08355[m], y=7.47968[m], yaw=0.65841[rad], v=5.08181[m/s], steer=0.07182[rad], accel=0.35608[m/s^2]
Time: 4.40[s], x=19.24433[m], y=7.60405[m], yaw=0.66426[rad], v=5.09605[m/s], steer=0.07192[rad], accel=0.35610[m/s^2]
Time: 4.44[s], x=19.40483[m], y=7.72972[m], yaw=0.67014[rad], v=5.11030[m/s], steer=0.07215[rad], accel=0.35586[m/s^2]
Time: 4.48[s], x=19.56503[m], y=7.85668[m], yaw=0.67605[rad], v=5.12453[m/s], steer=0.07269[rad], accel=0.35530[m/s^2]
Time: 4.52[s], x=19.72493[m], y=7.98494[m], yaw=0.68202[rad], v=5.13874[m/s], steer=0.07358[rad], accel=0.35459[m/s^2]
Time: 4.56[s], x=19.88450[m], y=8.11451[m], yaw=0.68808[rad], v=5.15293[m/s], steer=0.07363[rad], accel=0.35364[m/s^2]
Time: 4.60[s], x=20.04372[m], y=8.24540[m], yaw=0.69416[rad], v=5.16707[m/s], steer=0.07280[rad], accel=0.35252[m/s^2]
