  **** HLS Build v2024.2 5238294
INFO: [HLS 200-2005] Using work_dir /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/MPPI_Float 
INFO: [HLS 200-1505] Using default flow_target 'vivado'
Resolution: For help on HLS 200-1505 see docs.xilinx.com/access/sources/dita/topic?Doc_Version=2024.2%20English&url=ug1448-hls-guidance&resourceid=200-1505.html
INFO: [HLS 200-1465] Applying ini 'syn.file=gaussian_noise_gen.cpp' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(9)
INFO: [HLS 200-10] Adding design file '/home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/gaussian_noise_gen.cpp' to the project
INFO: [HLS 200-1465] Applying ini 'syn.file=globals.hpp' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(10)
INFO: [HLS 200-10] Adding design file '/home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/globals.hpp' to the project
INFO: [HLS 200-1465] Applying ini 'syn.file=datatypes.hpp' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(11)
INFO: [HLS 200-10] Adding design file '/home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/datatypes.hpp' to the project
INFO: [HLS 200-1465] Applying ini 'syn.file=compute_weight.cpp' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(12)
INFO: [HLS 200-10] Adding design file '/home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/compute_weight.cpp' to the project
INFO: [HLS 200-1465] Applying ini 'syn.file=globals.cpp' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(13)
INFO: [HLS 200-10] Adding design file '/home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/globals.cpp' to the project
INFO: [HLS 200-1465] Applying ini 'syn.file=helper.cpp' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(14)
INFO: [HLS 200-10] Adding design file '/home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/helper.cpp' to the project
INFO: [HLS 200-1465] Applying ini 'syn.file=costs.cpp' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(15)
INFO: [HLS 200-10] Adding design file '/home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/costs.cpp' to the project
INFO: [HLS 200-1465] Applying ini 'syn.file=smoothning_filter.cpp' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(16)
INFO: [HLS 200-10] Adding design file '/home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/smoothning_filter.cpp' to the project
INFO: [HLS 200-1465] Applying ini 'syn.file=nearest_neighbor.cpp' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(17)
INFO: [HLS 200-10] Adding design file '/home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/nearest_neighbor.cpp' to the project
INFO: [HLS 200-1465] Applying ini 'syn.file=ref_path.hpp' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(18)
INFO: [HLS 200-10] Adding design file '/home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/ref_path.hpp' to the project
INFO: [HLS 200-1465] Applying ini 'syn.file=ref_path.cpp' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(19)
INFO: [HLS 200-10] Adding design file '/home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/ref_path.cpp' to the project
INFO: [HLS 200-1465] Applying ini 'syn.file=mppi_control.cpp' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(20)
INFO: [HLS 200-10] Adding design file '/home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/mppi_control.cpp' to the project
INFO: [HLS 200-1465] Applying ini 'syn.file=dynamics.cpp' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(21)
INFO: [HLS 200-10] Adding design file '/home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/dynamics.cpp' to the project
INFO: [HLS 200-1465] Applying ini 'syn.file=clip.cpp' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(22)
INFO: [HLS 200-10] Adding design file '/home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/clip.cpp' to the project
INFO: [HLS 200-1465] Applying ini 'tb.file=tb.cpp' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(8)
INFO: [HLS 200-10] Adding test bench file '/home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/tb.cpp' to the project
INFO: [HLS 200-1465] Applying ini 'syn.top=calc_control_input' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(23)
INFO: [HLS 200-1465] Applying ini 'flow_target=vivado' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(4)
INFO: [HLS 200-1505] Using flow_target 'vivado'
Resolution: For help on HLS 200-1505 see docs.xilinx.com/access/sources/dita/topic?Doc_Version=2024.2%20English&url=ug1448-hls-guidance&resourceid=200-1505.html
INFO: [HLS 200-1465] Applying ini 'part=xczu9eg-ffvb1156-2-e' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(1)
INFO: [HLS 200-1611] Setting target device to 'xczu9eg-ffvb1156-2-e'
INFO: [HLS 200-1465] Applying ini 'clock=5' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(7)
INFO: [SYN 201-201] Setting up clock 'default' with a period of 5ns.
INFO: [HLS 200-1465] Applying ini 'csim.clean=1' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(24)
INFO: [HLS 200-1465] Applying ini 'csim.code_analyzer=0' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(25)
INFO: [HLS 200-1465] Applying ini 'csim.sanitize_address=0' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(26)
INFO: [HLS 200-1465] Applying ini 'csim.sanitize_undefined=0' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(28)
INFO: [HLS 200-1465] Applying ini 'package.output.format=ip_catalog' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(5)
INFO: [HLS 200-1465] Applying ini 'syn.dataflow.default_channel=fifo' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(27)
INFO: [XFORM 203-701] Set the default channel type in dataflow to FIFO.
INFO: [SIM 211-2] *************** CSIM start ***************
INFO: [SIM 211-4] CSIM will launch CLANG as the compiler.
INFO: [HLS 200-2036] Building debug C Simulation binaries
   Compiling ../../../../tb.cpp in debug mode
   Compiling ../../../../clip.cpp in debug mode
   Compiling ../../../../dynamics.cpp in debug mode
   Compiling ../../../../mppi_control.cpp in debug mode
   Compiling ../../../../ref_path.cpp in debug mode
   Compiling ../../../../nearest_neighbor.cpp in debug mode
   Compiling ../../../../smoothning_filter.cpp in debug mode
   Compiling ../../../../costs.cpp in debug mode
   Compiling ../../../../helper.cpp in debug mode
   Compiling ../../../../globals.cpp in debug mode
   Compiling ../../../../compute_weight.cpp in debug mode
   Compiling ../../../../gaussian_noise_gen.cpp in debug mode
   Generating csim.exe
[INFO] Start simulation of pathtracking with MPPI controller
[INFO] delta_t: 0.04[s], sim_steps: 1000[steps], total_sim_time: 40[s]
Time: 0.00[s], x=0.00000[m], y=0.00000[m], yaw=0.00000[rad], v=0.00000[m/s], steer=0.08266[rad], accel=1.18409[m/s^2]
Time: 7.20[s], x=26.97223[m], y=0.80344[m], yaw=0.25192[rad], v=4.78279[m/s], steer=0.32255[rad], accel=0.27131[m/s^2]
Time: 7.24[s], x=27.15751[m], y=0.85113[m], yaw=0.27750[rad], v=4.79365[m/s], steer=0.39053[rad], accel=0.23814[m/s^2]
Time: 7.28[s], x=27.34192[m], y=0.90366[m], yaw=0.30907[rad], v=4.80317[m/s], steer=0.42824[rad], accel=0.18977[m/s^2]
Time: 7.32[s], x=27.52494[m], y=0.96210[m], yaw=0.34415[rad], v=4.81076[m/s], steer=0.41908[rad], accel=0.14751[m/s^2]
Time: 7.36[s], x=27.70609[m], y=1.02702[m], yaw=0.37844[rad], v=4.81666[m/s], steer=0.38834[rad], accel=0.13238[m/s^2]
Time: 7.40[s], x=27.88512[m], y=1.09821[m], yaw=0.40997[rad], v=4.82196[m/s], steer=0.33635[rad], accel=0.12718[m/s^2]
Time: 7.44[s], x=28.06202[m], y=1.17509[m], yaw=0.43695[rad], v=4.82705[m/s], steer=0.29654[rad], accel=0.13026[m/s^2]
Time: 7.48[s], x=28.23696[m], y=1.25679[m], yaw=0.46055[rad], v=4.83226[m/s], steer=0.30868[rad], accel=0.15793[m/s^2]
Time: 7.52[s], x=28.41011[m], y=1.34270[m], yaw=0.48520[rad], v=4.83857[m/s], steer=0.32978[rad], accel=0.17921[m/s^2]
Time: 7.56[s], x=28.58131[m], y=1.43296[m], yaw=0.51170[rad], v=4.84574[m/s], steer=0.34106[rad], accel=0.19234[m/s^2]
Time: 7.60[s], x=28.75031[m], y=1.52787[m], yaw=0.53922[rad], v=4.85344[m/s], steer=0.35293[rad], accel=0.19021[m/s^2]
Time: 7.64[s], x=28.91691[m], y=1.62756[m], yaw=0.56782[rad], v=4.86104[m/s], steer=0.35059[rad], accel=0.18392[m/s^2]
Time: 7.68[s], x=29.08084[m], y=1.73213[m], yaw=0.59626[rad], v=4.86840[m/s], steer=0.34368[rad], accel=0.18612[m/s^2]
Time: 7.72[s], x=29.24197[m], y=1.84148[m], yaw=0.62414[rad], v=4.87584[m/s], steer=0.34434[rad], accel=0.20261[m/s^2]
Time: 7.76[s], x=29.40023[m], y=1.95546[m], yaw=0.65212[rad], v=4.88395[m/s], steer=0.34445[rad], accel=0.22107[m/s^2]
Time: 7.80[s], x=29.55550[m], y=2.07402[m], yaw=0.68015[rad], v=4.89279[m/s], steer=0.32248[rad], accel=0.21349[m/s^2]
Time: 7.84[s], x=29.70766[m], y=2.19710[m], yaw=0.70631[rad], v=4.90133[m/s], steer=0.31592[rad], accel=0.18484[m/s^2]
Time: 7.88[s], x=29.85681[m], y=2.32435[m], yaw=0.73194[rad], v=4.90873[m/s], steer=0.31451[rad], accel=0.15584[m/s^2]
Time: 7.92[s], x=30.00287[m], y=2.45557[m], yaw=0.75749[rad], v=4.91496[m/s], steer=0.33223[rad], accel=0.14204[m/s^2]
Time: 7.96[s], x=30.14571[m], y=2.59065[m], yaw=0.78463[rad], v=4.92064[m/s], steer=0.35438[rad], accel=0.13437[m/s^2]
Time: 8.00[s], x=30.28499[m], y=2.72972[m], yaw=0.81376[rad], v=4.92602[m/s], steer=0.36836[rad], accel=0.13502[m/s^2]
Time: 8.04[s], x=30.42032[m], y=2.87295[m], yaw=0.84418[rad], v=4.93142[m/s], steer=0.36170[rad], accel=0.14792[m/s^2]
Time: 8.08[s], x=30.55136[m], y=3.02038[m], yaw=0.87403[rad], v=4.93733[m/s], steer=0.33209[rad], accel=0.13040[m/s^2]
Time: 8.12[s], x=30.67810[m], y=3.17184[m], yaw=0.90127[rad], v=4.94255[m/s], steer=0.31092[rad], accel=0.10594[m/s^2]
Time: 8.16[s], x=30.80080[m], y=3.32686[m], yaw=0.92669[rad], v=4.94679[m/s], steer=0.30411[rad], accel=0.08153[m/s^2]
Time: 8.20[s], x=30.91962[m], y=3.48509[m], yaw=0.95153[rad], v=4.95005[m/s], steer=0.32501[rad], accel=0.06755[m/s^2]
Time: 8.24[s], x=31.03455[m], y=3.64632[m], yaw=0.97821[rad], v=4.95275[m/s], steer=0.35219[rad], accel=0.06597[m/s^2]
Time: 8.28[s], x=31.14519[m], y=3.81065[m], yaw=1.00734[rad], v=4.95539[m/s], steer=0.36814[rad], accel=0.07593[m/s^2]
Time: 8.32[s], x=31.25106[m], y=3.97823[m], yaw=1.03792[rad], v=4.95843[m/s], steer=0.35967[rad], accel=0.07967[m/s^2]
Time: 8.36[s], x=31.35182[m], y=4.14907[m], yaw=1.06775[rad], v=4.96161[m/s], steer=0.33225[rad], accel=0.06229[m/s^2]
Time: 8.40[s], x=31.44750[m], y=4.32294[m], yaw=1.09514[rad], v=4.96410[m/s], steer=0.30744[rad], accel=0.04275[m/s^2]
Time: 8.44[s], x=31.53843[m], y=4.49947[m], yaw=1.12036[rad], v=4.96581[m/s], steer=0.30442[rad], accel=0.02969[m/s^2]
Time: 8.48[s], x=31.62490[m], y=4.67829[m], yaw=1.14532[rad], v=4.96700[m/s], steer=0.32391[rad], accel=0.02394[m/s^2]
Time: 8.52[s], x=31.70691[m], y=4.85925[m], yaw=1.17200[rad], v=4.96796[m/s], steer=0.34940[rad], accel=0.02978[m/s^2]
Time: 8.56[s], x=31.78407[m], y=5.04238[m], yaw=1.20096[rad], v=4.96915[m/s], steer=0.36780[rad], accel=0.04532[m/s^2]
Time: 8.60[s], x=31.85592[m], y=5.22771[m], yaw=1.23160[rad], v=4.97096[m/s], steer=0.36035[rad], accel=0.04828[m/s^2]
Time: 8.64[s], x=31.92208[m], y=5.41522[m], yaw=1.26157[rad], v=4.97289[m/s], steer=0.33797[rad], accel=0.03807[m/s^2]
Time: 8.68[s], x=31.98261[m], y=5.60470[m], yaw=1.28953[rad], v=4.97442[m/s], steer=0.31548[rad], accel=0.02351[m/s^2]
Time: 8.72[s], x=32.03784[m], y=5.79585[m], yaw=1.31551[rad], v=4.97536[m/s], steer=0.31178[rad], accel=0.01396[m/s^2]
Time: 8.76[s], x=32.08810[m], y=5.98842[m], yaw=1.34117[rad], v=4.97592[m/s], steer=0.32242[rad], accel=0.01201[m/s^2]
Time: 8.80[s], x=32.13340[m], y=6.18223[m], yaw=1.36776[rad], v=4.97640[m/s], steer=0.34110[rad], accel=0.01960[m/s^2]
Time: 8.84[s], x=32.17354[m], y=6.37720[m], yaw=1.39603[rad], v=4.97718[m/s], steer=0.35607[rad], accel=0.03750[m/s^2]
Time: 8.88[s], x=32.20816[m], y=6.57325[m], yaw=1.42565[rad], v=4.97868[m/s], steer=0.35192[rad], accel=0.03812[m/s^2]
Time: 8.92[s], x=32.23696[m], y=6.77031[m], yaw=1.45490[rad], v=4.98021[m/s], steer=0.34020[rad], accel=0.02934[m/s^2]
Time: 8.96[s], x=32.26000[m], y=6.96818[m], yaw=1.48310[rad], v=4.98138[m/s], steer=0.32702[rad], accel=0.01337[m/s^2]
Time: 9.00[s], x=32.27745[m], y=7.16667[m], yaw=1.51014[rad], v=4.98191[m/s], steer=0.32387[rad], accel=0.00223[m/s^2]
Time: 9.04[s], x=32.28953[m], y=7.36558[m], yaw=1.53689[rad], v=4.98200[m/s], steer=0.32782[rad], accel=0.00171[m/s^2]
Time: 9.08[s], x=32.29629[m], y=7.56474[m], yaw=1.56400[rad], v=4.98207[m/s], steer=0.33548[rad], accel=0.01164[m/s^2]
Time: 9.12[s], x=32.29764[m], y=7.76402[m], yaw=1.59180[rad], v=4.98254[m/s], steer=0.34349[rad], accel=0.03278[m/s^2]
Time: 9.16[s], x=32.29346[m], y=7.96328[m], yaw=1.62031[rad], v=4.98385[m/s], steer=0.34037[rad], accel=0.03394[m/s^2]
Time: 9.20[s], x=32.28359[m], y=8.16239[m], yaw=1.64855[rad], v=4.98521[m/s], steer=0.33640[rad], accel=0.02532[m/s^2]
Time: 9.24[s], x=32.26810[m], y=8.36119[m], yaw=1.67644[rad], v=4.98622[m/s], steer=0.33386[rad], accel=0.00758[m/s^2]
Time: 9.28[s], x=32.24707[m], y=8.55953[m], yaw=1.70411[rad], v=4.98652[m/s], steer=0.33618[rad], accel=-0.00346[m/s^2]
Time: 9.32[s], x=32.22056[m], y=8.75722[m], yaw=1.73199[rad], v=4.98638[m/s], steer=0.33720[rad], accel=-0.00423[m/s^2]
Time: 9.36[s], x=32.18855[m], y=8.95409[m], yaw=1.75997[rad], v=4.98621[m/s], steer=0.33251[rad], accel=0.00154[m/s^2]
Time: 9.40[s], x=32.15104[m], y=9.14998[m], yaw=1.78752[rad], v=4.98628[m/s], steer=0.32748[rad], accel=0.00874[m/s^2]
Time: 9.44[s], x=32.10815[m], y=9.34477[m], yaw=1.81462[rad], v=4.98663[m/s], steer=0.31302[rad], accel=-0.01624[m/s^2]
Time: 9.48[s], x=32.06000[m], y=9.53833[m], yaw=1.84044[rad], v=4.98598[m/s], steer=0.31741[rad], accel=-0.03925[m/s^2]
Time: 9.52[s], x=32.00687[m], y=9.73057[m], yaw=1.86665[rad], v=4.98441[m/s], steer=0.32704[rad], accel=-0.06234[m/s^2]
Time: 9.56[s], x=31.94874[m], y=9.92128[m], yaw=1.89370[rad], v=4.98191[m/s], steer=0.33671[rad], accel=-0.07693[m/s^2]
Time: 9.60[s], x=31.88551[m], y=10.11026[m], yaw=1.92160[rad], v=4.97884[m/s], steer=0.33411[rad], accel=-0.09288[m/s^2]
Time: 9.64[s], x=31.81707[m], y=10.29728[m], yaw=1.94926[rad], v=4.97512[m/s], steer=0.31889[rad], accel=-0.11371[m/s^2]
Time: 9.68[s], x=31.74354[m], y=10.48220[m], yaw=1.97554[rad], v=4.97057[m/s], steer=0.30296[rad], accel=-0.13559[m/s^2]
Time: 9.72[s], x=31.66525[m], y=10.66496[m], yaw=2.00040[rad], v=4.96515[m/s], steer=0.29231[rad], accel=-0.16725[m/s^2]
Time: 9.76[s], x=31.58252[m], y=10.84552[m], yaw=2.02430[rad], v=4.95846[m/s], steer=0.29550[rad], accel=-0.19578[m/s^2]
Time: 9.80[s], x=31.49563[m], y=11.02381[m], yaw=2.04846[rad], v=4.95063[m/s], steer=0.30565[rad], accel=-0.23002[m/s^2]
Time: 9.84[s], x=31.40459[m], y=11.19967[m], yaw=2.07345[rad], v=4.94143[m/s], steer=0.31481[rad], accel=-0.26347[m/s^2]
Time: 9.88[s], x=31.30937[m], y=11.37288[m], yaw=2.09920[rad], v=4.93089[m/s], steer=0.31540[rad], accel=-0.29111[m/s^2]
Time: 9.92[s], x=31.20994[m], y=11.54321[m], yaw=2.12494[rad], v=4.91925[m/s], steer=0.30468[rad], accel=-0.31516[m/s^2]
Time: 9.96[s], x=31.10639[m], y=11.71054[m], yaw=2.14969[rad], v=4.90664[m/s], steer=0.28892[rad], accel=-0.33681[m/s^2]
Time: 10.00[s], x=30.99902[m], y=11.87483[m], yaw=2.17302[rad], v=4.89317[m/s], steer=0.27775[rad], accel=-0.35108[m/s^2]
Time: 10.04[s], x=30.88814[m], y=12.03612[m], yaw=2.19535[rad], v=4.87912[m/s], steer=0.27212[rad], accel=-0.37124[m/s^2]
Time: 10.08[s], x=30.77402[m], y=12.19444[m], yaw=2.21713[rad], v=4.86427[m/s], steer=0.27670[rad], accel=-0.38898[m/s^2]
Time: 10.12[s], x=30.65684[m], y=12.34977[m], yaw=2.23923[rad], v=4.84872[m/s], steer=0.28269[rad], accel=-0.40174[m/s^2]
Time: 10.16[s], x=30.53664[m], y=12.50198[m], yaw=2.26177[rad], v=4.83265[m/s], steer=0.28475[rad], accel=-0.40307[m/s^2]
Time: 10.20[s], x=30.41345[m], y=12.65094[m], yaw=2.28440[rad], v=4.81652[m/s], steer=0.27370[rad], accel=-0.40769[m/s^2]
Time: 10.24[s], x=30.28734[m], y=12.79660[m], yaw=2.30604[rad], v=4.80022[m/s], steer=0.25685[rad], accel=-0.40758[m/s^2]
Time: 10.28[s], x=30.15855[m], y=12.93901[m], yaw=2.32621[rad], v=4.78391[m/s], steer=0.23745[rad], accel=-0.40401[m/s^2]
Time: 10.32[s], x=30.02736[m], y=13.07831[m], yaw=2.34473[rad], v=4.76775[m/s], steer=0.22513[rad], accel=-0.39694[m/s^2]
Time: 10.36[s], x=29.89406[m], y=13.21470[m], yaw=2.36220[rad], v=4.75187[m/s], steer=0.22049[rad], accel=-0.38786[m/s^2]
Time: 10.40[s], x=29.75885[m], y=13.34829[m], yaw=2.37924[rad], v=4.73636[m/s], steer=0.21757[rad], accel=-0.37585[m/s^2]
Time: 10.44[s], x=29.62183[m], y=13.47913[m], yaw=2.39600[rad], v=4.72133[m/s], steer=0.21453[rad], accel=-0.35337[m/s^2]
Time: 10.48[s], x=29.48309[m], y=13.60725[m], yaw=2.41246[rad], v=4.70719[m/s], steer=0.20384[rad], accel=-0.32015[m/s^2]
Time: 10.52[s], x=29.34267[m], y=13.73270[m], yaw=2.42802[rad], v=4.69439[m/s], steer=0.18862[rad], accel=-0.30088[m/s^2]
Time: 10.56[s], x=29.20071[m], y=13.85560[m], yaw=2.44236[rad], v=4.68235[m/s], steer=0.17034[rad], accel=-0.27718[m/s^2]
Time: 10.60[s], x=29.05736[m], y=13.97615[m], yaw=2.45525[rad], v=4.67126[m/s], steer=0.15287[rad], accel=-0.25170[m/s^2]
Time: 10.64[s], x=28.91282[m], y=14.09456[m], yaw=2.46676[rad], v=4.66119[m/s], steer=0.13882[rad], accel=-0.22273[m/s^2]
Time: 10.68[s], x=28.76724[m], y=14.21105[m], yaw=2.47718[rad], v=4.65229[m/s], steer=0.12937[rad], accel=-0.20321[m/s^2]
Time: 10.72[s], x=28.62074[m], y=14.32579[m], yaw=2.48687[rad], v=4.64416[m/s], steer=0.12414[rad], accel=-0.18655[m/s^2]
Time: 10.76[s], x=28.47338[m], y=14.43891[m], yaw=2.49614[rad], v=4.63669[m/s], steer=0.12086[rad], accel=-0.16660[m/s^2]
Time: 10.80[s], x=28.32523[m], y=14.55048[m], yaw=2.50515[rad], v=4.63003[m/s], steer=0.11461[rad], accel=-0.14591[m/s^2]
Time: 10.84[s], x=28.17629[m], y=14.66055[m], yaw=2.51368[rad], v=4.62419[m/s], steer=0.10406[rad], accel=-0.13238[m/s^2]
Time: 10.88[s], x=28.02660[m], y=14.76921[m], yaw=2.52140[rad], v=4.61890[m/s], steer=0.09201[rad], accel=-0.11841[m/s^2]
Time: 10.92[s], x=27.87625[m], y=14.87659[m], yaw=2.52822[rad], v=4.61416[m/s], steer=0.08166[rad], accel=-0.09584[m/s^2]
Time: 10.96[s], x=27.72533[m], y=14.98283[m], yaw=2.53427[rad], v=4.61033[m/s], steer=0.07232[rad], accel=-0.07433[m/s^2]
Time: 11.00[s], x=27.57389[m], y=15.08807[m], yaw=2.53961[rad], v=4.60736[m/s], steer=0.06773[rad], accel=-0.06568[m/s^2]
Time: 11.04[s], x=27.42200[m], y=15.19243[m], yaw=2.54461[rad], v=4.60473[m/s], steer=0.06591[rad], accel=-0.05173[m/s^2]
Time: 11.08[s], x=27.26966[m], y=15.29598[m], yaw=2.54947[rad], v=4.60266[m/s], steer=0.06366[rad], accel=-0.03183[m/s^2]
Time: 11.12[s], x=27.11690[m], y=15.39873[m], yaw=2.55417[rad], v=4.60139[m/s], steer=0.05968[rad], accel=-0.01989[m/s^2]
Time: 11.16[s], x=26.96370[m], y=15.50074[m], yaw=2.55857[rad], v=4.60059[m/s], steer=0.05337[rad], accel=-0.01494[m/s^2]
Time: 11.20[s], x=26.81008[m], y=15.60205[m], yaw=2.56250[rad], v=4.59999[m/s], steer=0.04600[rad], accel=-0.00517[m/s^2]
Time: 11.24[s], x=26.65608[m], y=15.70275[m], yaw=2.56589[rad], v=4.59979[m/s], steer=0.03928[rad], accel=-0.00156[m/s^2]
Time: 11.28[s], x=26.50174[m], y=15.80292[m], yaw=2.56878[rad], v=4.59972[m/s], steer=0.03549[rad], accel=0.00787[m/s^2]
Time: 11.32[s], x=26.34712[m], y=15.90264[m], yaw=2.57139[rad], v=4.60004[m/s], steer=0.03197[rad], accel=0.00810[m/s^2]
Time: 11.36[s], x=26.19223[m], y=16.00196[m], yaw=2.57375[rad], v=4.60036[m/s], steer=0.03003[rad], accel=0.00152[m/s^2]
Time: 11.40[s], x=26.03709[m], y=16.10093[m], yaw=2.57596[rad], v=4.60042[m/s], steer=0.02899[rad], accel=-0.00148[m/s^2]
Time: 11.44[s], x=25.88174[m], y=16.19956[m], yaw=2.57809[rad], v=4.60037[m/s], steer=0.02735[rad], accel=-0.00686[m/s^2]
Time: 11.48[s], x=25.72618[m], y=16.29785[m], yaw=2.58010[rad], v=4.60009[m/s], steer=0.02534[rad], accel=-0.01170[m/s^2]
Time: 11.52[s], x=25.57042[m], y=16.39582[m], yaw=2.58197[rad], v=4.59962[m/s], steer=0.02184[rad], accel=-0.02103[m/s^2]
Time: 11.56[s], x=25.41451[m], y=16.49349[m], yaw=2.58358[rad], v=4.59878[m/s], steer=0.01836[rad], accel=-0.01837[m/s^2]
Time: 11.60[s], x=25.25846[m], y=16.59089[m], yaw=2.58493[rad], v=4.59805[m/s], steer=0.01529[rad], accel=-0.02002[m/s^2]
Time: 11.64[s], x=25.10230[m], y=16.68807[m], yaw=2.58605[rad], v=4.59725[m/s], steer=0.01321[rad], accel=-0.02285[m/s^2]
Time: 11.68[s], x=24.94607[m], y=16.78505[m], yaw=2.58703[rad], v=4.59633[m/s], steer=0.01132[rad], accel=-0.02438[m/s^2]
Time: 11.72[s], x=24.78977[m], y=16.88187[m], yaw=2.58786[rad], v=4.59536[m/s], steer=0.01202[rad], accel=-0.02073[m/s^2]
Time: 11.76[s], x=24.63342[m], y=16.97853[m], yaw=2.58874[rad], v=4.59453[m/s], steer=0.01226[rad], accel=-0.02019[m/s^2]
Time: 11.80[s], x=24.47702[m], y=17.07504[m], yaw=2.58964[rad], v=4.59372[m/s], steer=0.01116[rad], accel=-0.02412[m/s^2]
Time: 11.84[s], x=24.32055[m], y=17.17138[m], yaw=2.59046[rad], v=4.59275[m/s], steer=0.00938[rad], accel=-0.02294[m/s^2]
